"product_id","category_id","depth","name_tr","name_en"
"6901","205","0","İç Aydınlatma","Indoor Lighting"
"6901","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6902","205","0","İç Aydınlatma","Indoor Lighting"
"6902","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6903","205","0","İç Aydınlatma","Indoor Lighting"
"6903","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6904","205","0","İç Aydınlatma","Indoor Lighting"
"6904","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6905","205","0","İç Aydınlatma","Indoor Lighting"
"6905","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6906","205","0","İç Aydınlatma","Indoor Lighting"
"6906","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6907","205","0","İç Aydınlatma","Indoor Lighting"
"6907","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6908","205","0","İç Aydınlatma","Indoor Lighting"
"6908","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6909","205","0","İç Aydınlatma","Indoor Lighting"
"6909","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6910","205","0","İç Aydınlatma","Indoor Lighting"
"6910","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6911","205","0","İç Aydınlatma","Indoor Lighting"
"6911","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6912","205","0","İç Aydınlatma","Indoor Lighting"
"6912","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6913","205","0","İç Aydınlatma","Indoor Lighting"
"6913","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6914","205","0","İç Aydınlatma","Indoor Lighting"
"6914","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6915","205","0","İç Aydınlatma","Indoor Lighting"
"6915","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6916","205","0","İç Aydınlatma","Indoor Lighting"
"6916","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6917","205","0","İç Aydınlatma","Indoor Lighting"
"6917","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6918","205","0","İç Aydınlatma","Indoor Lighting"
"6918","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6919","205","0","İç Aydınlatma","Indoor Lighting"
"6919","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6920","205","0","İç Aydınlatma","Indoor Lighting"
"6920","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6921","205","0","İç Aydınlatma","Indoor Lighting"
"6921","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6922","205","0","İç Aydınlatma","Indoor Lighting"
"6922","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6923","205","0","İç Aydınlatma","Indoor Lighting"
"6923","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6924","205","0","İç Aydınlatma","Indoor Lighting"
"6924","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6925","205","0","İç Aydınlatma","Indoor Lighting"
"6925","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6926","205","0","İç Aydınlatma","Indoor Lighting"
"6926","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6927","205","0","İç Aydınlatma","Indoor Lighting"
"6927","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6928","205","0","İç Aydınlatma","Indoor Lighting"
"6928","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6929","205","0","İç Aydınlatma","Indoor Lighting"
"6929","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6930","205","0","İç Aydınlatma","Indoor Lighting"
"6930","281","1","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler","Sıva Üstü Dekoratif Sarkıt Armatürler ve Aplikler"
"6931","205","0","İç Aydınlatma","Indoor Lighting"
"6931","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6932","205","0","İç Aydınlatma","Indoor Lighting"
"6932","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6933","205","0","İç Aydınlatma","Indoor Lighting"
"6933","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6934","205","0","İç Aydınlatma","Indoor Lighting"
"6934","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6935","205","0","İç Aydınlatma","Indoor Lighting"
"6935","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6936","205","0","İç Aydınlatma","Indoor Lighting"
"6936","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6937","205","0","İç Aydınlatma","Indoor Lighting"
"6937","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6938","205","0","İç Aydınlatma","Indoor Lighting"
"6938","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6939","205","0","İç Aydınlatma","Indoor Lighting"
"6939","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6940","205","0","İç Aydınlatma","Indoor Lighting"
"6940","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6941","205","0","İç Aydınlatma","Indoor Lighting"
"6941","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6942","205","0","İç Aydınlatma","Indoor Lighting"
"6942","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6943","205","0","İç Aydınlatma","Indoor Lighting"
"6943","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6944","205","0","İç Aydınlatma","Indoor Lighting"
"6944","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6945","205","0","İç Aydınlatma","Indoor Lighting"
"6945","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6946","205","0","İç Aydınlatma","Indoor Lighting"
"6946","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6947","205","0","İç Aydınlatma","Indoor Lighting"
"6947","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6948","205","0","İç Aydınlatma","Indoor Lighting"
"6948","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6949","205","0","İç Aydınlatma","Indoor Lighting"
"6949","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6950","205","0","İç Aydınlatma","Indoor Lighting"
"6950","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6951","205","0","İç Aydınlatma","Indoor Lighting"
"6951","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6952","205","0","İç Aydınlatma","Indoor Lighting"
"6952","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6953","205","0","İç Aydınlatma","Indoor Lighting"
"6953","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6954","205","0","İç Aydınlatma","Indoor Lighting"
"6954","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6955","205","0","İç Aydınlatma","Indoor Lighting"
"6955","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6956","205","0","İç Aydınlatma","Indoor Lighting"
"6956","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6957","205","0","İç Aydınlatma","Indoor Lighting"
"6957","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6958","205","0","İç Aydınlatma","Indoor Lighting"
"6958","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6959","205","0","İç Aydınlatma","Indoor Lighting"
"6959","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6960","205","0","İç Aydınlatma","Indoor Lighting"
"6960","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6961","205","0","İç Aydınlatma","Indoor Lighting"
"6961","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6962","205","0","İç Aydınlatma","Indoor Lighting"
"6962","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6963","205","0","İç Aydınlatma","Indoor Lighting"
"6963","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6964","205","0","İç Aydınlatma","Indoor Lighting"
"6964","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6965","205","0","İç Aydınlatma","Indoor Lighting"
"6965","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6966","205","0","İç Aydınlatma","Indoor Lighting"
"6966","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6967","205","0","İç Aydınlatma","Indoor Lighting"
"6967","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6968","205","0","İç Aydınlatma","Indoor Lighting"
"6968","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6969","205","0","İç Aydınlatma","Indoor Lighting"
"6969","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6970","205","0","İç Aydınlatma","Indoor Lighting"
"6970","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6971","205","0","İç Aydınlatma","Indoor Lighting"
"6971","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6972","205","0","İç Aydınlatma","Indoor Lighting"
"6972","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6973","205","0","İç Aydınlatma","Indoor Lighting"
"6973","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6974","205","0","İç Aydınlatma","Indoor Lighting"
"6974","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6975","205","0","İç Aydınlatma","Indoor Lighting"
"6975","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6976","205","0","İç Aydınlatma","Indoor Lighting"
"6976","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6977","205","0","İç Aydınlatma","Indoor Lighting"
"6977","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6978","205","0","İç Aydınlatma","Indoor Lighting"
"6978","283","1","Dekoratif Duvar Aplikleri","Dekoratif Duvar Aplikleri"
"6979","205","0","İç Aydınlatma","Indoor Lighting"
"6979","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"6980","205","0","İç Aydınlatma","Indoor Lighting"
"6980","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"6981","205","0","İç Aydınlatma","Indoor Lighting"
"6981","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"6982","205","0","İç Aydınlatma","Indoor Lighting"
"6982","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"6983","205","0","İç Aydınlatma","Indoor Lighting"
"6983","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"6984","205","0","İç Aydınlatma","Indoor Lighting"
"6984","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"6985","205","0","İç Aydınlatma","Indoor Lighting"
"6985","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"6986","205","0","İç Aydınlatma","Indoor Lighting"
"6986","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"6987","205","0","İç Aydınlatma","Indoor Lighting"
"6987","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"6988","205","0","İç Aydınlatma","Indoor Lighting"
"6988","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"6989","205","0","İç Aydınlatma","Indoor Lighting"
"6989","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"6990","205","0","İç Aydınlatma","Indoor Lighting"
"6990","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"6991","205","0","İç Aydınlatma","Indoor Lighting"
"6991","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"6992","205","0","İç Aydınlatma","Indoor Lighting"
"6992","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"6993","205","0","İç Aydınlatma","Indoor Lighting"
"6993","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"6994","205","0","İç Aydınlatma","Indoor Lighting"
"6994","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"6995","205","0","İç Aydınlatma","Indoor Lighting"
"6995","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"6996","205","0","İç Aydınlatma","Indoor Lighting"
"6996","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"6997","205","0","İç Aydınlatma","Indoor Lighting"
"6997","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"6998","205","0","İç Aydınlatma","Indoor Lighting"
"6998","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"6999","205","0","İç Aydınlatma","Indoor Lighting"
"6999","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7000","205","0","İç Aydınlatma","Indoor Lighting"
"7000","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7001","205","0","İç Aydınlatma","Indoor Lighting"
"7001","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7002","205","0","İç Aydınlatma","Indoor Lighting"
"7002","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7003","205","0","İç Aydınlatma","Indoor Lighting"
"7003","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7004","205","0","İç Aydınlatma","Indoor Lighting"
"7004","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7005","205","0","İç Aydınlatma","Indoor Lighting"
"7005","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7006","205","0","İç Aydınlatma","Indoor Lighting"
"7006","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7007","205","0","İç Aydınlatma","Indoor Lighting"
"7007","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7008","205","0","İç Aydınlatma","Indoor Lighting"
"7008","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7009","205","0","İç Aydınlatma","Indoor Lighting"
"7009","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7010","205","0","İç Aydınlatma","Indoor Lighting"
"7010","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7011","205","0","İç Aydınlatma","Indoor Lighting"
"7011","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7012","205","0","İç Aydınlatma","Indoor Lighting"
"7012","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7013","205","0","İç Aydınlatma","Indoor Lighting"
"7013","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7014","205","0","İç Aydınlatma","Indoor Lighting"
"7014","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7015","205","0","İç Aydınlatma","Indoor Lighting"
"7015","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7016","205","0","İç Aydınlatma","Indoor Lighting"
"7016","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7017","205","0","İç Aydınlatma","Indoor Lighting"
"7017","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7018","205","0","İç Aydınlatma","Indoor Lighting"
"7018","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7019","205","0","İç Aydınlatma","Indoor Lighting"
"7019","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7020","205","0","İç Aydınlatma","Indoor Lighting"
"7020","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7021","205","0","İç Aydınlatma","Indoor Lighting"
"7021","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7022","205","0","İç Aydınlatma","Indoor Lighting"
"7022","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7023","205","0","İç Aydınlatma","Indoor Lighting"
"7023","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7024","205","0","İç Aydınlatma","Indoor Lighting"
"7024","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7025","205","0","İç Aydınlatma","Indoor Lighting"
"7025","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7026","205","0","İç Aydınlatma","Indoor Lighting"
"7026","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7027","205","0","İç Aydınlatma","Indoor Lighting"
"7027","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7028","205","0","İç Aydınlatma","Indoor Lighting"
"7028","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7029","205","0","İç Aydınlatma","Indoor Lighting"
"7029","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7030","205","0","İç Aydınlatma","Indoor Lighting"
"7030","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7031","205","0","İç Aydınlatma","Indoor Lighting"
"7031","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7032","205","0","İç Aydınlatma","Indoor Lighting"
"7032","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7033","205","0","İç Aydınlatma","Indoor Lighting"
"7033","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7034","205","0","İç Aydınlatma","Indoor Lighting"
"7034","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7035","205","0","İç Aydınlatma","Indoor Lighting"
"7035","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7036","205","0","İç Aydınlatma","Indoor Lighting"
"7036","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7037","205","0","İç Aydınlatma","Indoor Lighting"
"7037","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7044","205","0","İç Aydınlatma","Indoor Lighting"
"7044","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7045","205","0","İç Aydınlatma","Indoor Lighting"
"7045","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7046","205","0","İç Aydınlatma","Indoor Lighting"
"7046","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7050","205","0","İç Aydınlatma","Indoor Lighting"
"7050","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7051","205","0","İç Aydınlatma","Indoor Lighting"
"7051","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7052","205","0","İç Aydınlatma","Indoor Lighting"
"7052","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7053","205","0","İç Aydınlatma","Indoor Lighting"
"7053","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7054","205","0","İç Aydınlatma","Indoor Lighting"
"7054","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7055","205","0","İç Aydınlatma","Indoor Lighting"
"7055","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7056","205","0","İç Aydınlatma","Indoor Lighting"
"7056","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7057","205","0","İç Aydınlatma","Indoor Lighting"
"7057","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7058","205","0","İç Aydınlatma","Indoor Lighting"
"7058","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7059","205","0","İç Aydınlatma","Indoor Lighting"
"7059","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7060","205","0","İç Aydınlatma","Indoor Lighting"
"7060","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7061","205","0","İç Aydınlatma","Indoor Lighting"
"7061","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7062","205","0","İç Aydınlatma","Indoor Lighting"
"7062","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7063","205","0","İç Aydınlatma","Indoor Lighting"
"7063","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7064","205","0","İç Aydınlatma","Indoor Lighting"
"7064","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7065","205","0","İç Aydınlatma","Indoor Lighting"
"7065","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7066","205","0","İç Aydınlatma","Indoor Lighting"
"7066","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7067","205","0","İç Aydınlatma","Indoor Lighting"
"7067","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7068","205","0","İç Aydınlatma","Indoor Lighting"
"7068","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7069","205","0","İç Aydınlatma","Indoor Lighting"
"7069","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7070","205","0","İç Aydınlatma","Indoor Lighting"
"7070","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7071","205","0","İç Aydınlatma","Indoor Lighting"
"7071","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7072","205","0","İç Aydınlatma","Indoor Lighting"
"7072","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7073","205","0","İç Aydınlatma","Indoor Lighting"
"7073","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7074","205","0","İç Aydınlatma","Indoor Lighting"
"7074","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7075","205","0","İç Aydınlatma","Indoor Lighting"
"7075","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
"7076","205","0","İç Aydınlatma","Indoor Lighting"
"7076","232","1","Dekoratif Sarkıt Armatürler ve Aplikler","Decorative Pendant Fixtures &amp; Appliques"
